Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
11/16/2012,CoffsHarbour,18.8,25.8,0,3,nan,S,43,S,SSE,6,13,92,83,1010.9,1008.1,7,8,21.1,23.5,No,4.2,Yes
11/17/2012,CoffsHarbour,18.7,22.6,4.2,2.8,nan,NNE,43,SW,SW,17,15,91,81,1014.1,1012.8,7,8,18.7,20.7,Yes,159.8,Yes
11/18/2012,CoffsHarbour,17.8,22.7,159.8,nan,nan,S,52,SW,SSE,24,28,84,72,1011,1010.4,7,7,19.1,22.1,Yes,0,No
11/19/2012,CoffsHarbour,13.7,23.4,0,4,8.4,SSW,50,SSW,SSE,30,30,60,63,1012.6,1011.4,2,7,20.6,20.6,No,0,No
11/20/2012,CoffsHarbour,13.5,24,0,6.2,10.3,S,63,SW,S,33,43,51,61,1017.7,1017.9,4,3,20.4,23.4,No,0.4,No
11/22/2012,CoffsHarbour,18.3,26,nan,5.8,nan,S,43,NW,SSE,13,17,59,72,1012.8,1013.2,2,6,24.4,23.5,nan,3.2,Yes
11/23/2012,CoffsHarbour,18.2,23.1,3.2,6,nan,SW,28,SW,W,20,15,77,85,1018.4,1017.3,8,8,20.5,20.7,Yes,0.4,No
11/24/2012,CoffsHarbour,17.5,25.8,0.4,3.2,nan,NE,52,ESE,NNE,11,35,71,64,1018.8,1016.2,1,nan,22.7,25.2,No,0,No
11/25/2012,CoffsHarbour,20.5,28,0,4,8.8,NNE,61,N,NNE,24,35,60,70,1017.4,1015.4,3,7,24.6,23.9,No,0,No
11/26/2012,CoffsHarbour,18.8,28,0,4.8,10.7,NNE,59,N,NNE,26,43,72,60,1017.4,1014.5,1,5,23.3,26.2,No,0,No
11/27/2012,CoffsHarbour,20.7,28.1,0,7,5.1,NE,44,N,NNE,24,28,64,63,1015.9,1013.2,7,7,24.6,25.7,No,0,No
11/28/2012,CoffsHarbour,20.9,26.6,0,4,5.1,SSW,50,SE,SSE,6,13,72,78,1016.3,1015.4,7,6,24.6,24.8,No,0,No
11/29/2012,CoffsHarbour,19.6,27.9,0,4.8,nan,SE,26,SE,E,11,15,65,72,1016.4,1014.8,3,2,26.1,26.5,No,0,No
11/30/2012,CoffsHarbour,20.8,28.5,0,5.4,nan,NE,52,NNE,NE,15,37,60,55,1016.1,1014.5,1,2,27.6,27.4,No,0,No
01/01/2013,CoffsHarbour,21.1,32.1,0,9.6,nan,NE,48,N,NNE,26,37,nan,nan,1015.2,1011.5,3,6,27.1,29,No,0,No
01/02/2013,CoffsHarbour,19.8,28.5,0,4,nan,S,41,SE,SSW,9,28,63,nan,1010,1011.9,1,8,28,26.4,No,0.5,No
01/03/2013,CoffsHarbour,20,25,0.5,nan,nan,S,24,WSW,SSE,11,13,82,nan,1017.7,1016.3,8,8,21.5,23.9,No,0,No
01/04/2013,CoffsHarbour,17.2,26.5,0,7.4,nan,ENE,35,ESE,ENE,9,20,53,nan,1017.9,1016,3,0,24.8,25.1,No,0,No
01/05/2013,CoffsHarbour,18.6,28.2,0,6.6,nan,NE,39,NW,NE,13,26,nan,nan,1018.3,1016.7,6,1,25.9,26.7,No,0,No
01/06/2013,CoffsHarbour,19,27.3,0,7,7.6,E,30,WSW,E,9,17,66,60,1020.3,1019.7,6,2,25.7,26.8,No,1.2,Yes
01/07/2013,CoffsHarbour,19.1,27.5,1.2,5.8,11.8,ESE,26,S,E,13,17,66,57,1022.1,1019.5,4,1,25,26.4,Yes,0,No
01/08/2013,CoffsHarbour,18.1,33.9,0,6.6,13.3,NNE,63,N,NE,20,46,53,63,1011.8,1005.6,0,0,26,28.6,No,0,No
01/09/2013,CoffsHarbour,21.1,37.7,0,8,8.8,NNE,59,NNW,NE,24,37,39,59,998.3,995.8,2,3,30.6,29.9,No,2.8,Yes
01/10/2013,CoffsHarbour,20.9,27.8,2.8,6.4,nan,S,39,SW,SW,17,13,95,90,1008.1,1008.8,8,8,20.9,22.1,Yes,0.6,No
01/11/2013,CoffsHarbour,20.7,32.8,0.6,1.2,nan,NNE,67,N,NNE,22,44,66,77,1011.3,1008.2,2,1,27.3,27.7,No,0,No
01/12/2013,CoffsHarbour,24.6,35,0,7.2,nan,NE,52,NW,NE,17,39,55,63,1008.6,1006.2,0,3,32.5,31.3,No,0,No
01/13/2013,CoffsHarbour,22.4,29.3,0,6.8,nan,WSW,54,SW,ENE,15,15,72,73,1010.2,1007.2,1,2,27.5,28.1,No,19.4,Yes
01/14/2013,CoffsHarbour,20.5,21.5,19.4,5.4,0,SSW,57,SW,SSW,26,37,92,93,1011.1,1013.9,8,8,20.7,20.1,Yes,13.8,Yes
01/15/2013,CoffsHarbour,17.6,25,13.8,1.6,0.8,SW,31,WSW,ESE,22,9,80,67,1018.9,1017.1,7,8,20.1,22.2,Yes,0,No
01/16/2013,CoffsHarbour,17,27.6,0,2,12.1,NE,44,NNW,NE,20,30,56,60,1015.5,1013.1,1,5,24.8,26.4,No,0,No
01/17/2013,CoffsHarbour,19.4,27.9,0,6.6,nan,NNE,56,N,NNE,22,35,60,65,1012.8,1009.7,1,1,25.5,26.8,No,0,No
01/18/2013,CoffsHarbour,21.4,30.3,0,7.2,nan,NE,63,NE,NE,22,41,62,64,1008.1,1003.8,0,1,27.9,28.4,No,0,No
01/19/2013,CoffsHarbour,22.6,27.1,0,7.2,nan,S,46,SSW,S,24,31,72,69,1008.8,1010.2,1,8,26.2,25,No,3.8,Yes
01/20/2013,CoffsHarbour,20.6,23,3.8,7.4,0,SW,35,SW,SW,20,13,92,92,1014.9,1014.2,8,8,21,21.6,Yes,2,Yes
01/21/2013,CoffsHarbour,20.2,25.9,2,0.8,0,WSW,35,WSW,SSW,22,24,81,73,1014.2,1012.5,8,8,22.3,25.5,Yes,2.6,Yes
01/22/2013,CoffsHarbour,20,28.5,2.6,1.6,9.9,NE,50,WNW,NE,6,33,72,63,1011.8,1009.7,5,6,25.8,28,Yes,0,No
01/23/2013,CoffsHarbour,21.5,28.4,0,6.2,6.7,NE,33,N,ENE,15,17,63,73,1012.8,1012.6,5,6,27.5,26.1,No,2.8,Yes
01/24/2013,CoffsHarbour,20.5,28.5,2.8,3.6,nan,S,35,SW,S,17,24,78,71,1014.8,1013.5,6,7,24.7,27,Yes,2.2,Yes
01/25/2013,CoffsHarbour,20.9,29,2.2,5.4,nan,NE,33,SSW,ENE,9,19,91,67,1012.7,1010.6,7,3,22.9,28.1,Yes,5.8,Yes
01/26/2013,CoffsHarbour,20.9,28.9,5.8,6.2,nan,NE,48,ENE,nan,20,nan,76,nan,1012.5,nan,4,nan,27,nan,Yes,42.4,Yes
01/27/2013,CoffsHarbour,22.2,23.3,42.4,4.2,nan,NNE,61,NNE,NE,33,30,95,93,1009,1007,8,8,22.4,23.1,Yes,208.5,Yes
01/28/2013,CoffsHarbour,20.9,23.3,208.5,nan,0,NNE,65,NE,NNE,37,31,96,96,1006.8,1004.2,8,8,21.5,21.3,Yes,172.2,Yes
01/29/2013,CoffsHarbour,20.3,28.2,172.2,nan,9.4,NNE,63,NNE,NNE,26,30,96,77,1002.1,1002.5,7,5,22.7,26.6,Yes,0.2,No
01/30/2013,CoffsHarbour,21.5,26.4,0.2,2.8,9,SSW,35,SW,S,15,17,88,80,1013.4,1013.4,8,2,22.4,25.6,No,0,No
01/31/2013,CoffsHarbour,19.9,27.3,0,4,nan,NNE,41,SW,ENE,7,22,73,76,1014.2,1011.3,7,2,24.9,26.1,No,0.2,No
03/01/2013,CoffsHarbour,22,23.4,0.2,5.4,0,N,31,N,NNE,9,13,82,92,1009.4,1009.5,8,8,23.1,22.8,No,16,Yes
03/02/2013,CoffsHarbour,19,23.6,16,0,nan,E,39,SW,SSW,20,20,96,96,1013.5,1013.5,nan,8,19.2,20.4,Yes,36,Yes
03/03/2013,CoffsHarbour,19,25.9,36,1.8,1.2,E,41,ESE,ESE,19,22,75,69,1016,1015.6,8,8,23.6,24.6,Yes,13.8,Yes
03/04/2013,CoffsHarbour,20.5,24.4,13.8,2.6,0.2,ESE,48,ESE,ESE,24,30,76,79,1018.2,1017.6,7,7,22.6,23,Yes,3.8,Yes
03/05/2013,CoffsHarbour,20.8,26.1,3.8,5.4,8.5,ESE,39,ESE,SE,19,20,65,58,1019.7,1018.6,7,6,23.1,25.4,Yes,0,No
03/06/2013,CoffsHarbour,18.9,25.7,0,6.2,5.6,SE,35,W,E,11,19,78,63,1019.7,1018.6,7,6,21.8,24.8,No,2.4,Yes
03/07/2013,CoffsHarbour,17.7,25.8,2.4,2.2,nan,SSE,28,SW,S,11,15,91,62,1019.6,1018.3,7,6,20,24.7,Yes,0.9,No
03/08/2013,CoffsHarbour,17.6,25,0.9,3.3,nan,E,30,WSW,SSW,13,13,82,80,1021.3,1019.7,7,7,20.7,23.1,No,2.5,Yes
03/09/2013,CoffsHarbour,18.9,26,2.5,1.9,nan,SE,33,WSW,SE,11,13,87,57,1021.1,1018.9,6,6,21.9,25.6,Yes,0.3,No
03/10/2013,CoffsHarbour,18.1,26.2,0.3,4.1,nan,SW,33,SW,SSE,17,17,81,68,1019.7,1017.9,7,4,20.9,24.7,No,0.6,No
03/11/2013,CoffsHarbour,18.8,26.4,0.6,5.6,7.7,ESE,28,SW,ESE,15,17,80,56,1019.3,1018.8,7,3,21.7,26,No,2,Yes
03/12/2013,CoffsHarbour,18,25.3,2,4,3.3,ESE,31,WSW,SSE,19,11,86,65,1019.1,1017.4,7,6,20.5,24.3,Yes,0.6,No
03/13/2013,CoffsHarbour,18.7,25.9,0.6,3.2,8.6,SW,30,WSW,SE,17,17,86,57,1014.4,1011.8,6,3,20.1,25.3,No,0,No
03/14/2013,CoffsHarbour,16,26.6,0,5.6,nan,nan,nan,WSW,SSE,19,30,67,61,1010.3,1009.2,1,2,22,25.5,No,0,No
03/15/2013,CoffsHarbour,20.1,27.7,0,nan,nan,SSW,43,SSW,SSE,30,17,61,63,1013.5,1013,nan,4,24,26.2,No,8,Yes
03/16/2013,CoffsHarbour,18.6,26.6,8,9.9,nan,N,28,WSW,E,11,15,72,59,1014.8,1011.1,0,0,23.3,26,Yes,0,No
03/17/2013,CoffsHarbour,18.9,27.3,0,4.4,7.6,S,65,S,S,15,44,67,63,1008.9,1010.8,0,6,24.9,23.8,No,0,No
03/18/2013,CoffsHarbour,17.4,23.4,0,9,6.9,SSW,43,SW,SE,22,19,59,68,1019.3,1019.3,3,7,19.8,21.1,No,9.4,Yes
03/19/2013,CoffsHarbour,16.7,24,9.4,3.4,6,ESE,31,NW,SE,9,17,86,56,1023,1022.2,7,2,18.7,23.4,Yes,3.2,Yes
03/20/2013,CoffsHarbour,15.5,23.9,3.2,4,2.3,ENE,33,WSW,ESE,15,9,82,60,1024.8,1022.4,2,7,19.1,23.2,Yes,10.8,Yes
03/21/2013,CoffsHarbour,15.8,25.2,10.8,4.4,nan,NNE,39,N,NNE,11,22,77,79,1022.4,1019.1,7,6,20.7,22.8,Yes,1.2,Yes
03/22/2013,CoffsHarbour,19.9,29.5,1.2,2,nan,NNE,52,NNW,NNE,24,35,64,67,1019.3,1015.6,2,2,24.5,27.1,Yes,0,No
03/23/2013,CoffsHarbour,21.7,29.8,0,4,nan,NW,31,NW,E,17,13,76,62,1016.4,1014.2,3,3,25.5,28.5,No,1.4,Yes
03/24/2013,CoffsHarbour,19.5,30,1.4,2.8,nan,WNW,33,SE,W,4,17,82,83,1015.8,1013.2,1,8,24.5,22,Yes,1.7,Yes
03/25/2013,CoffsHarbour,19.3,27.5,1.7,2.3,nan,SSE,26,SW,SSE,2,19,83,75,1017.1,1016.5,1,2,24.1,26.8,Yes,0,No
03/26/2013,CoffsHarbour,19.8,27.6,0,4,9.1,ENE,30,WNW,ENE,7,17,84,65,1020,1018.1,3,5,24,26.8,No,0,No
03/27/2013,CoffsHarbour,18.7,27.3,0,5,6.6,NNE,37,NW,NNE,6,20,75,75,1021,1019.2,1,7,23.6,24.1,No,0,No
03/28/2013,CoffsHarbour,18.6,28,0,3.6,nan,NNE,48,N,NE,13,30,70,66,1019.9,1015.7,1,1,23.6,26.8,No,3.3,Yes
03/29/2013,CoffsHarbour,20.9,24.9,3.3,7.4,nan,S,43,W,S,9,31,95,71,1015.6,1015.4,8,8,21.3,22.8,Yes,8.2,Yes
03/30/2013,CoffsHarbour,18.1,24.6,8.2,5.8,nan,SW,31,WSW,E,13,17,68,66,1017.9,1014,7,5,21.1,22.8,Yes,0,No
03/31/2013,CoffsHarbour,19.9,27,0,4.8,3,NNW,35,NNW,NW,19,13,72,93,1012.3,1010.3,6,8,22.6,21.4,No,6.2,Yes
04/01/2013,CoffsHarbour,15.4,24.2,6.2,2.6,6.1,SSW,48,WSW,S,15,31,64,80,1015,1014.2,1,8,21.3,21,Yes,1,No
04/02/2013,CoffsHarbour,17.2,25.4,1,3,10.2,WSW,28,SW,E,15,15,72,63,1015.9,1013.6,1,1,21.8,24.8,No,0,No
04/03/2013,CoffsHarbour,16,25.6,0,3.6,9,S,70,SW,S,9,22,80,55,1018.3,1017.4,2,6,21,25.3,No,15.8,Yes
04/04/2013,CoffsHarbour,16.3,24.3,15.8,6.6,nan,SSE,43,WSW,SSE,19,24,91,50,1025.4,1024.5,7,5,16.9,24.1,Yes,2.6,Yes
04/05/2013,CoffsHarbour,16.8,21.2,2.6,3.2,nan,SSE,37,WSW,SW,24,11,68,94,1028.3,1027.4,4,8,18.7,17.7,Yes,39,Yes
04/06/2013,CoffsHarbour,15.5,22.6,39,1.8,nan,WSW,33,WSW,S,13,9,93,66,1026.7,1023.4,8,8,18.2,22,Yes,13.2,Yes
04/07/2013,CoffsHarbour,14.2,23.2,13.2,1.8,nan,E,33,S,SE,11,9,70,69,1023.3,1021.4,1,3,21.3,21.4,Yes,0.6,No
04/08/2013,CoffsHarbour,13.2,23.4,0.6,3.6,9.8,SSE,30,SW,SE,15,15,71,62,1024.4,1022.9,1,2,20.5,22.9,No,1.6,Yes
04/09/2013,CoffsHarbour,14.7,23.5,1.6,3.8,9.4,ENE,35,SW,SSE,17,9,71,65,1025.2,1022.3,6,7,20.8,22.5,Yes,51.2,Yes
04/10/2013,CoffsHarbour,15.3,22.6,51.2,6.8,4.7,ESE,31,WSW,S,13,17,94,66,1024.3,1021.7,7,2,17.6,21.3,Yes,1.2,Yes
04/11/2013,CoffsHarbour,14.2,23.9,1.2,0.8,nan,SSW,26,WSW,SE,13,15,86,68,1024,1022.4,7,2,18.5,22.7,Yes,4,Yes
04/12/2013,CoffsHarbour,15.4,23.8,4,2.6,nan,ESE,37,WSW,ENE,13,17,91,76,1024.9,1022.2,7,6,18.6,20.3,Yes,10,Yes
04/13/2013,CoffsHarbour,16.2,21.2,10,0.7,nan,WSW,31,WSW,W,20,11,81,94,1020.9,1017,8,8,19.5,18.8,Yes,12.8,Yes
04/14/2013,CoffsHarbour,14.1,24.8,12.8,1.2,9.2,SW,26,WSW,SE,11,13,74,52,1014.4,1011.9,4,7,21.1,24.1,Yes,0,No
04/16/2013,CoffsHarbour,14.3,24.8,nan,1,6.9,S,39,SSW,SSE,13,26,74,72,1012.7,1011.7,4,7,21.9,22.5,nan,7.6,Yes
04/17/2013,CoffsHarbour,14.7,22.8,7.6,0.4,6.8,SW,26,SW,ESE,17,9,69,71,1015.9,1013.3,2,7,20.9,21.9,Yes,0.8,No
04/18/2013,CoffsHarbour,15,24.5,0.8,2.8,nan,SW,19,WSW,SE,13,13,77,66,1014.2,1011.4,1,1,20.6,23.2,No,0,No
04/19/2013,CoffsHarbour,14.3,23.8,0,2,nan,S,39,SSW,S,17,28,63,58,1011.8,1010.4,3,8,20.4,21,No,0.2,No
04/20/2013,CoffsHarbour,7.7,22.7,0.2,4.4,nan,SW,48,WSW,WSW,15,19,44,44,1011.3,1008.8,0,5,18.6,22.3,No,0,No
04/21/2013,CoffsHarbour,15.4,22.7,0,5.4,nan,SW,41,SW,SSE,26,17,54,54,1014.7,1012.5,0,3,19.5,21.5,No,0,No
04/22/2013,CoffsHarbour,15.7,26.4,0,3,9.3,NE,37,N,ENE,11,26,57,54,1012.5,1008.1,6,6,22.6,25.7,No,0,No
04/23/2013,CoffsHarbour,10.6,25.4,0,3.6,10.9,SE,20,NW,SE,9,13,50,37,1013.5,1011.4,0,0,21.6,24.3,No,0,No
04/24/2013,CoffsHarbour,12.1,23.7,0,3,10.4,NE,24,SSW,ENE,2,15,64,55,1019.1,1016.1,1,2,20.6,22.7,No,0,No
04/25/2013,CoffsHarbour,13.2,23.4,0,4,nan,S,28,SW,S,11,19,67,66,1020.4,1018.9,1,3,21,22.4,No,0,No
04/26/2013,CoffsHarbour,12.9,23.5,0,0.8,nan,SSE,24,SW,E,7,13,65,46,1023.5,1021.2,0,0,22,23,No,0,No
04/27/2013,CoffsHarbour,11.9,26.1,0,4,nan,NE,33,NW,NNW,7,19,62,47,1023.2,1019.7,0,0,21.9,25.6,No,0,No
04/28/2013,CoffsHarbour,14.5,26,0,4,10.3,NE,31,NNW,NNE,7,24,60,61,1021.1,1018.6,0,0,22.5,24.8,No,0,No
04/29/2013,CoffsHarbour,13.4,26.9,0,2.6,10.2,NE,22,NW,NNE,7,17,62,62,1023.4,1021.4,7,1,22.3,25.4,No,0.2,No
04/30/2013,CoffsHarbour,15.2,25.4,0.2,3.2,10.3,NNE,33,SE,NE,7,24,72,65,1024.1,1022,1,1,21.7,24.2,No,0,No
05/01/2013,CoffsHarbour,14.7,27.1,0,3.2,9.9,NNE,33,NW,NNE,13,26,66,66,1020.5,1015.7,1,6,22,24.7,No,0,No
05/02/2013,CoffsHarbour,14.9,22.6,0,2.8,nan,S,50,SW,S,24,39,62,49,1021.1,1021.7,7,7,20.4,20.5,No,0,No
05/03/2013,CoffsHarbour,14.2,22.8,0,3.4,nan,SW,35,WSW,SE,19,17,49,45,1026.1,1022,2,0,19.6,21.5,No,0,No
05/04/2013,CoffsHarbour,10.6,25.1,0,4,nan,WSW,31,NNW,SSE,9,11,60,44,1018.9,1016.4,2,3,20.2,24.2,No,0,No
05/05/2013,CoffsHarbour,14.1,21.8,0,3.2,nan,WSW,35,SW,S,24,17,55,50,1023.2,1020,1,7,19.3,20.6,No,0,No
05/06/2013,CoffsHarbour,12.5,21.6,0,5,9.6,S,39,SW,S,22,22,47,52,1025.1,1022.4,5,7,19,20.7,No,9.8,Yes
05/07/2013,CoffsHarbour,13.9,20.3,9.8,4.6,3.4,SSW,35,SW,E,20,20,68,74,1027.8,1026.4,7,7,18.2,17.9,Yes,1.8,Yes
05/08/2013,CoffsHarbour,11.5,21.8,1.8,1.8,7.7,NNE,50,SW,SE,15,17,73,68,1030.2,1027.7,4,7,18.5,19.9,Yes,0.2,No
05/09/2013,CoffsHarbour,12.3,22.5,0.2,2,nan,SW,26,WSW,SSE,13,17,76,56,1030.3,1027.9,7,2,17.7,21.5,No,0,No
05/10/2013,CoffsHarbour,11.5,22.5,0,2.4,nan,S,37,WSW,S,19,24,68,62,1030,1027.2,5,3,18.3,21.5,No,1.6,Yes
05/11/2013,CoffsHarbour,14.9,20.9,1.6,2.8,nan,SE,31,WSW,SE,19,20,89,63,1028.8,1026.7,8,6,16.5,20.4,Yes,7.6,Yes
05/12/2013,CoffsHarbour,13.6,21.8,7.6,2,7.1,WSW,24,WSW,SE,15,11,81,66,1027.4,1023.6,4,2,18.6,20.9,Yes,0.8,No
05/13/2013,CoffsHarbour,13.1,24.2,0.8,1.8,4.1,NNW,35,WNW,N,2,17,94,65,1021.5,1017,7,7,16.1,21.7,No,0,No
05/14/2013,CoffsHarbour,15.7,22.3,0,1.8,1.4,N,24,NW,S,9,9,81,72,1013.4,1010.3,7,7,18.1,20.5,No,0.4,No
05/15/2013,CoffsHarbour,10.7,19.9,0.4,1.2,7.5,W,20,WSW,ENE,15,6,63,53,1014.9,1012.2,1,6,16.8,18.9,No,0,No
05/16/2013,CoffsHarbour,12.2,22.7,0,2,nan,NE,26,nan,ENE,0,15,75,48,1014.3,1010.5,7,1,16,20.8,No,0,No
05/17/2013,CoffsHarbour,8.8,21.7,0,2,nan,WSW,39,WSW,NE,9,11,54,43,1014.4,1011.4,0,0,17.2,20.6,No,0,No
05/18/2013,CoffsHarbour,5.8,19.8,0,3,nan,WSW,37,WSW,SSE,22,13,42,35,1015.5,1012.1,0,2,15.9,19.3,No,0,No
05/19/2013,CoffsHarbour,6.6,19,0,3.6,nan,WSW,31,SW,ENE,19,11,45,35,1017.4,1014.8,0,nan,15.9,18.4,No,0,No
05/20/2013,CoffsHarbour,4.9,18,0,3.8,6,SSE,22,W,SSE,7,11,67,43,1019.2,1015.8,6,1,12.6,17.5,No,0.2,No
05/21/2013,CoffsHarbour,5.4,22.7,0.2,0.4,6.7,NNW,20,NW,N,9,11,68,43,1018,1014.2,7,6,15.9,21.4,No,0,No
05/22/2013,CoffsHarbour,11.6,16.1,0,2.4,0.5,W,22,NW,NNW,7,9,81,96,1014.5,1009.7,7,8,14.9,14,No,9.2,Yes
05/23/2013,CoffsHarbour,7.3,20.5,9.2,0.6,nan,WSW,50,W,WSW,6,22,80,77,1009.3,1007.8,1,7,15.2,16.2,Yes,106.4,Yes
05/24/2013,CoffsHarbour,13.5,17.8,106.4,nan,nan,SW,70,WSW,SW,24,35,94,94,1008.7,1007.9,8,8,13.7,14.6,Yes,147.8,Yes
05/25/2013,CoffsHarbour,13.6,19.9,147.8,nan,nan,SW,61,SW,SSW,46,31,53,50,1019.9,1020.6,5,4,17.5,19,Yes,0,No
05/26/2013,CoffsHarbour,12,21.4,0,7.6,9.5,SW,35,SW,S,17,15,49,51,1025.3,1023.1,2,1,18.3,20.6,No,0,No
05/27/2013,CoffsHarbour,8.1,21.4,0,1.4,9.9,S,56,WSW,SSW,13,19,79,56,1027.3,1026.5,1,3,16.4,20,No,16.4,Yes
05/28/2013,CoffsHarbour,14.1,20.7,16.4,4.4,5.1,SW,31,WSW,E,9,19,91,54,1031.5,1029.7,6,7,16.4,19.9,Yes,0.2,No
05/29/2013,CoffsHarbour,10.1,21.5,0.2,0.4,6.3,ENE,28,WNW,ENE,6,13,92,54,1032.8,1030.1,6,5,14.6,20.4,No,1.2,Yes
05/30/2013,CoffsHarbour,11.8,19.1,1.2,1.2,nan,NW,22,SW,E,11,6,89,88,1030.4,1028.6,6,7,15.6,18.2,Yes,2.6,Yes
05/31/2013,CoffsHarbour,11.7,21,2.6,0.6,nan,NE,33,W,E,7,19,89,78,1029.8,1026.7,4,8,18.2,19.2,Yes,0,No
06/01/2013,CoffsHarbour,13.4,21.8,0,1.6,nan,NNW,31,NW,N,17,20,74,59,1024.1,1017.8,7,7,18.4,20,No,0,No
06/02/2013,CoffsHarbour,16.4,20.5,0,1.4,nan,SW,59,N,S,20,15,74,57,1009.1,1005.3,8,3,17.5,20.2,No,4,Yes
06/03/2013,CoffsHarbour,13.8,19.2,4,2.8,7.2,SSW,67,SW,SSW,31,33,50,49,1016.7,1016.8,1,5,17,18,Yes,0,No
06/04/2013,CoffsHarbour,12.3,20.9,0,4,7.6,SSW,41,SW,SSW,26,22,47,53,1024.1,1022.6,3,6,17.5,19.9,No,0,No
06/05/2013,CoffsHarbour,9.2,21.6,0,3.4,3.4,WSW,20,WNW,E,7,13,88,68,1026.8,1023.5,7,7,14.1,19.3,No,0,No
06/06/2013,CoffsHarbour,13.1,23.9,0,0,nan,NNW,35,NNW,N,15,17,68,55,1025.2,1021.9,7,7,18.8,21.9,No,0,No
06/07/2013,CoffsHarbour,15.5,23.3,0,nan,nan,NW,20,NNW,SE,2,9,79,61,1023.4,1020.7,nan,5,18,23,No,0,No
06/08/2013,CoffsHarbour,13.1,19.8,0,2.1,nan,SW,35,SW,SSW,22,17,60,91,1028.1,1027,7,8,17.6,17.1,No,15.2,Yes
06/09/2013,CoffsHarbour,12.9,20.8,15.2,4.2,5.2,WSW,20,nan,SE,0,6,86,67,1028.4,1024.9,6,7,17.3,19.5,Yes,0,No
06/10/2013,CoffsHarbour,13.5,21.5,0,0.6,1.5,NNW,28,NW,WNW,11,6,85,94,1023.5,1021.1,7,8,17,16.5,No,7.4,Yes
06/11/2013,CoffsHarbour,12,21,7.4,4.4,nan,WSW,20,WSW,SE,13,13,83,70,1020.7,1018.1,1,1,17.2,19.9,Yes,0,No
06/12/2013,CoffsHarbour,13.2,23.4,0,0.2,nan,NNE,41,NE,NNE,7,20,86,70,1016.9,1012.3,6,8,18.4,21.6,No,21.2,Yes
06/13/2013,CoffsHarbour,12.8,22.4,21.2,2.2,nan,WNW,41,N,N,13,20,72,68,nan,1006.4,2,5,19,20.5,Yes,0,No
06/14/2013,CoffsHarbour,9.7,19.7,0,2.4,nan,E,28,WNW,E,11,9,65,47,1009.7,1007.1,6,2,15.2,18.5,No,0,No
06/15/2013,CoffsHarbour,6.4,20.2,0,2.2,nan,WSW,33,NNW,WSW,7,13,61,47,1010.2,1009.2,1,3,15.3,19.2,No,0,No
06/16/2013,CoffsHarbour,7.4,19.6,0,1.8,nan,SSW,22,WNW,ENE,6,13,79,51,1014.3,1010.9,7,2,13.3,18.5,No,0,No
06/17/2013,CoffsHarbour,5.3,18.8,0,0.8,8.2,WSW,33,WNW,SSW,7,13,89,62,1010.5,1007.3,5,1,10.7,18.2,No,0,No
06/18/2013,CoffsHarbour,5.5,18.9,0,1.8,9.5,WSW,31,WSW,S,13,17,58,41,1012.9,1011.2,1,1,15.2,18,No,0,No
06/19/2013,CoffsHarbour,6.6,18,0,2.6,8.6,SSW,50,WSW,SW,24,31,46,47,1018.3,1017.6,1,5,14.3,17.1,No,0,No
06/20/2013,CoffsHarbour,12.5,17.1,0,3.4,nan,SW,39,SW,SW,24,24,54,57,1021.9,1019.3,7,8,15.2,16,No,0,No
06/21/2013,CoffsHarbour,10,16.1,0,0.8,nan,SE,20,WSW,WSW,2,7,77,66,1020.1,1017.8,8,7,12.8,15.3,No,0,No
06/22/2013,CoffsHarbour,7.8,18.1,0,nan,nan,SW,39,WSW,S,19,24,64,51,1022.5,1021,1,2,14,17.4,No,0,No
06/23/2013,CoffsHarbour,7.2,18.5,0,3.6,9,SW,31,WSW,SSW,17,19,65,57,1026.3,1023.2,1,2,13.8,17.7,No,0,No
06/24/2013,CoffsHarbour,7.3,18.5,0,2,8.1,SW,28,SW,E,11,9,67,68,1021.6,1017.4,2,5,15.2,16.2,No,0,No
06/25/2013,CoffsHarbour,3.9,16.2,0,2.6,5.9,SW,28,SW,WSW,9,13,64,57,1016.1,1013.6,3,6,12.1,14.7,No,0,No
06/26/2013,CoffsHarbour,4.5,20.1,0,2.4,5.7,SW,69,WSW,W,7,13,64,88,1014.5,1013.4,6,7,13.2,16.1,No,13,Yes
06/27/2013,CoffsHarbour,13.2,20.3,13,1,nan,SE,35,ESE,ESE,20,19,51,63,1020.1,1018.7,7,7,20,18.8,Yes,4.2,Yes
06/28/2013,CoffsHarbour,13.5,16.1,4.2,nan,nan,WSW,28,WSW,WSW,7,9,94,94,1022.4,1020.8,8,8,14.5,15.8,Yes,20.8,Yes
06/29/2013,CoffsHarbour,11.5,19.5,20.8,nan,nan,SW,26,WSW,SSW,15,13,94,69,1023.5,1020.7,7,6,15.1,18.2,Yes,4.2,Yes
06/30/2013,CoffsHarbour,11.6,15.5,4.2,1.1,nan,SW,37,WSW,WSW,20,19,83,87,1022.4,1019.8,7,8,13.9,15,Yes,45.6,Yes
07/01/2013,CoffsHarbour,13.1,19.3,45.6,1.6,1.3,S,65,SW,S,28,39,96,75,1019.2,1016.9,8,7,14.2,18.8,Yes,42.6,Yes
