Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
08/08/2013,BadgerysCreek,7,14.3,6.8,nan,nan,SW,50,SW,SSW,13,24,74,65,1008.9,1010.9,nan,nan,9.1,13.5,Yes,0,No
08/09/2013,BadgerysCreek,3.7,18.3,0,nan,nan,WSW,19,SW,N,6,6,71,47,1018.9,1014,nan,nan,9.7,16.9,No,0,No
08/10/2013,BadgerysCreek,3.5,22.3,0,nan,nan,NW,28,WNW,W,6,15,62,36,1016.2,1013.5,nan,nan,12.9,22.1,No,0,No
08/11/2013,BadgerysCreek,3.3,21.2,0,nan,nan,NNW,20,NW,NE,4,7,69,31,1018.2,1013.5,nan,nan,12,20.6,No,0,No
08/12/2013,BadgerysCreek,3.8,24.8,0,nan,nan,WNW,89,ENE,NW,4,30,80,52,1006,1003.1,nan,nan,11.9,17.6,No,0,No
08/13/2013,BadgerysCreek,3,21,0,nan,nan,SW,39,W,NNE,11,9,34,29,1012.9,1012.2,nan,nan,15.6,20.1,No,0,No
08/14/2013,BadgerysCreek,2.6,23,0,nan,nan,WNW,39,WSW,WNW,2,24,87,25,1013.5,1007.7,nan,nan,8.3,22.3,No,0,No
08/15/2013,BadgerysCreek,8.2,18.5,0,nan,nan,SW,52,SW,SSW,22,6,44,30,1019.2,1019.3,nan,nan,12.4,18.1,No,0,No
08/16/2013,BadgerysCreek,0.1,20.1,0,nan,nan,NE,37,nan,NNE,0,22,90,29,1023.5,1015.9,nan,nan,8.5,19.5,No,0,No
08/17/2013,BadgerysCreek,6.2,23.7,0,nan,nan,WNW,54,N,WNW,7,30,56,36,1010.4,1007.4,nan,nan,14.2,22,No,0,No
08/18/2013,BadgerysCreek,5.9,21.9,0,nan,nan,NW,44,N,NW,11,22,54,28,1016.9,1011.6,nan,nan,14.5,21.4,No,0,No
08/19/2013,BadgerysCreek,9.1,19.4,0,nan,nan,WNW,59,NE,WSW,9,26,42,35,1009,1007.7,nan,nan,16.6,16.5,No,0,No
08/20/2013,BadgerysCreek,5.3,14.8,0,nan,nan,WSW,50,WSW,W,26,28,47,32,1014,1012.7,nan,nan,10.7,13.9,No,0,No
08/22/2013,BadgerysCreek,-0.1,17.5,nan,nan,nan,WNW,43,NNE,NW,9,17,84,43,1013.5,1010.2,nan,nan,6.1,15.9,nan,0,No
08/23/2013,BadgerysCreek,6.1,17.9,0,nan,nan,WNW,54,WSW,WNW,4,17,54,48,1010.2,1008.9,nan,nan,15.1,16.6,No,0,No
08/24/2013,BadgerysCreek,6.5,21.4,0,nan,nan,SW,24,SW,S,13,9,55,37,1020.3,1019.7,nan,nan,16.3,20.9,No,0,No
08/25/2013,BadgerysCreek,3.3,23.9,0,nan,nan,ESE,17,nan,E,0,2,75,34,1024.2,1020,nan,nan,12.4,22.9,No,0,No
08/26/2013,BadgerysCreek,4.5,20.8,0,nan,nan,WSW,19,SW,NW,4,4,63,38,1024.9,1020.3,nan,nan,13.6,19.9,No,0,No
08/27/2013,BadgerysCreek,6.8,22.2,0,nan,nan,E,24,WSW,ESE,4,6,61,41,1022,1018,nan,nan,14.7,20.7,No,0,No
08/28/2013,BadgerysCreek,5.1,23.4,0,nan,nan,SW,28,SW,ESE,4,15,82,38,1021.6,1019.5,nan,nan,14,22.1,No,0,No
08/29/2013,BadgerysCreek,5.6,21.4,0,nan,nan,N,22,SSE,ENE,4,7,96,53,1024.4,1018.6,nan,nan,12.4,20.7,No,0,No
08/30/2013,BadgerysCreek,8.9,27.4,0,nan,nan,NNW,37,NE,NW,7,22,65,27,1014.9,1011.4,nan,nan,17.9,27,No,0,No
08/31/2013,BadgerysCreek,8.9,24,0,nan,nan,E,26,W,SSW,9,9,67,33,1021.7,1019.6,nan,nan,15.4,23.6,No,0,No
09/01/2013,BadgerysCreek,5,23.4,0,nan,nan,ENE,24,SW,N,4,9,72,34,1028.9,1026,nan,nan,13.8,23,No,0,No
09/03/2013,BadgerysCreek,6.9,23.4,nan,nan,nan,N,22,NW,ENE,4,7,75,46,1034.2,1030.9,nan,nan,15.1,22.9,nan,0.2,No
09/04/2013,BadgerysCreek,6.6,24.3,0.2,nan,nan,NNE,26,WSW,NNE,7,17,96,33,1033.6,1027.5,nan,nan,14.7,23.9,No,0,No
09/05/2013,BadgerysCreek,6.2,28,0,nan,nan,WNW,26,NNW,W,4,15,79,34,1027.5,1023.2,nan,nan,15.8,27.4,No,0,No
09/06/2013,BadgerysCreek,9.9,27.6,0,nan,nan,E,22,NE,NNE,6,9,62,38,1027,1022.1,nan,nan,19.3,26.3,No,0,No
09/07/2013,BadgerysCreek,10.3,31.1,0,nan,nan,NW,43,NNE,WNW,4,28,100,19,1022.5,1018.1,nan,nan,18.2,30.4,No,0,No
09/08/2013,BadgerysCreek,14.7,19.7,0,nan,nan,S,20,WSW,ENE,7,7,80,69,1026.6,1022.6,nan,nan,15.9,19.2,No,0,No
09/09/2013,BadgerysCreek,11.2,25.9,0,nan,nan,NNE,26,NE,N,6,13,78,51,1020.9,1013.4,nan,nan,18.3,24.6,No,0,No
09/10/2013,BadgerysCreek,14.4,31.7,0,nan,nan,WNW,80,NNW,WNW,31,43,28,18,1004.8,1000.8,nan,nan,25.8,29.8,No,0,No
09/11/2013,BadgerysCreek,6.8,24.2,0,nan,nan,WSW,35,W,WSW,11,26,49,18,1012.6,1008.6,nan,nan,15.6,23.7,No,0,No
09/12/2013,BadgerysCreek,4.1,23.6,0,nan,nan,S,52,NNE,WSW,4,19,48,27,1015.6,1010.5,nan,nan,16.5,22.1,No,0,No
09/13/2013,BadgerysCreek,7,18.5,0,nan,nan,ENE,33,SW,ENE,13,11,61,52,1022.2,1017.5,nan,nan,12.8,17.2,No,4.4,Yes
09/14/2013,BadgerysCreek,11.7,22.8,4.4,nan,nan,SSE,37,WSW,S,13,20,88,53,1011.8,1008.8,nan,nan,15.2,21.3,Yes,0.2,No
09/15/2013,BadgerysCreek,8.7,20.9,0.2,nan,nan,E,31,SSW,ESE,9,17,68,61,1018.4,1015.9,nan,nan,16.9,18.3,No,0,No
09/16/2013,BadgerysCreek,11.2,17.6,0,nan,nan,E,20,SSE,ENE,4,7,90,98,1016.3,1009.6,nan,nan,14.1,15.9,No,24,Yes
09/17/2013,BadgerysCreek,13.7,22.8,24,nan,nan,NNW,52,N,WNW,15,22,79,49,1000.3,997.9,nan,nan,17.5,21,Yes,0,No
09/18/2013,BadgerysCreek,12.6,24.1,0,nan,nan,WNW,50,WNW,WNW,17,24,55,29,1002,1000.2,nan,nan,19.3,23.7,No,0,No
09/19/2013,BadgerysCreek,10.4,23.1,0,nan,nan,WNW,37,NE,W,4,24,35,22,1005.6,1003.8,nan,nan,17.7,21.8,No,0,No
09/20/2013,BadgerysCreek,6.3,20.5,0,nan,nan,W,65,N,WNW,13,30,44,70,1007.7,1008.2,nan,nan,17.3,12.8,No,0,No
09/21/2013,BadgerysCreek,7.1,22.4,0,nan,nan,WSW,28,SW,ESE,15,11,53,35,1015.1,1011.2,nan,nan,16.5,21.3,No,0,No
09/22/2013,BadgerysCreek,5,25.6,0,nan,nan,WSW,30,SSE,S,2,6,64,29,1015.1,1011,nan,nan,15.7,24.6,No,0,No
09/23/2013,BadgerysCreek,8.9,28.3,0,nan,nan,E,24,E,NNE,2,6,65,25,1012.1,1006.4,nan,nan,17.2,27.7,No,0,No
09/24/2013,BadgerysCreek,11.6,31.1,0,nan,nan,WSW,50,S,WSW,4,28,77,18,1004.2,1000.6,nan,nan,16.4,29.7,No,0,No
09/25/2013,BadgerysCreek,9.1,32.3,0,nan,nan,WNW,44,N,WNW,4,30,45,20,1009.9,1005.4,nan,nan,21.4,31.3,No,0,No
09/26/2013,BadgerysCreek,9.6,30.3,0,nan,nan,W,74,N,W,9,39,51,21,1002.6,1006.8,nan,nan,20.6,24.2,No,0,No
09/27/2013,BadgerysCreek,4.4,24.4,0,nan,nan,E,30,W,NNE,6,9,40,19,1020.2,1015.6,nan,nan,16.5,23.7,No,0,No
09/28/2013,BadgerysCreek,5.1,28.5,0,nan,nan,WNW,72,N,WNW,13,22,52,17,1010.7,1005.9,nan,nan,17.7,27.2,No,0,No
09/29/2013,BadgerysCreek,11.1,25.1,0,nan,nan,WSW,44,SW,NE,15,7,35,23,1017.3,1013.5,nan,nan,19.2,24.6,No,0,No
09/30/2013,BadgerysCreek,5.5,31.2,0,nan,nan,WNW,30,NNE,NNW,9,7,59,18,1016.5,1010.1,nan,nan,17.2,30.7,No,0,No
10/01/2013,BadgerysCreek,11.1,33,0,nan,nan,WNW,91,N,NNW,11,39,47,32,1003.8,1004.2,nan,nan,20.8,26.4,No,0,No
10/02/2013,BadgerysCreek,5,25.7,0,nan,nan,NW,46,NNW,WNW,13,28,41,24,1015.5,1007.4,nan,nan,17.5,25.4,No,0,No
10/03/2013,BadgerysCreek,11.8,19.3,0,nan,nan,SSW,56,SW,SSW,31,26,45,41,1010.8,1014.7,nan,nan,17,15.9,No,0.2,No
10/04/2013,BadgerysCreek,5.5,21.3,0.2,nan,nan,SW,28,SW,SW,19,4,50,29,1022.7,1018.2,nan,nan,14.7,20.7,No,0,No
10/05/2013,BadgerysCreek,4.7,29.5,0,nan,nan,NW,17,NNE,NNE,4,4,56,24,1016.5,1010.1,nan,nan,16.4,27.6,No,0,No
10/06/2013,BadgerysCreek,8,32.9,0,nan,nan,W,56,N,NW,4,28,50,15,1010.3,1004.6,nan,nan,17.9,32.4,No,0,No
10/07/2013,BadgerysCreek,13.4,22.5,0,nan,nan,SW,37,SSW,ESE,13,22,59,47,1011.4,1009.9,nan,nan,17.1,19.8,No,0,No
10/08/2013,BadgerysCreek,9,21.9,0,nan,nan,SE,37,SSW,SSE,4,20,66,47,1013.9,1015.3,nan,nan,16.2,20.4,No,0,No
10/09/2013,BadgerysCreek,5.5,31.9,0,nan,nan,N,26,N,NNE,2,11,73,23,1019.1,1012.8,nan,nan,14,29.4,No,0,No
10/10/2013,BadgerysCreek,10.4,36.2,0,nan,nan,NW,56,NE,NW,9,30,34,9,1009.6,1003.3,nan,nan,22.5,36,No,0,No
10/11/2013,BadgerysCreek,13.9,26.1,0,nan,nan,SSE,31,ESE,NE,7,13,69,35,1013,1011.3,nan,nan,19.8,24.8,No,0,No
10/12/2013,BadgerysCreek,7.7,31.6,0,nan,nan,E,35,ESE,ENE,2,9,61,21,1015.9,1008.4,nan,nan,17.4,29.9,No,0,No
10/13/2013,BadgerysCreek,12.7,34.3,0,nan,nan,WNW,80,E,WNW,2,43,67,9,1002.6,996.7,nan,nan,18.5,33.1,No,0,No
10/14/2013,BadgerysCreek,11.6,20.3,0,nan,nan,WSW,44,WSW,S,26,17,45,33,1014.6,1014,nan,nan,14.7,19.1,No,0,No
10/15/2013,BadgerysCreek,4.5,25.4,0,nan,nan,WSW,28,N,NE,4,7,49,18,1022.6,1017.9,nan,nan,13.7,23.6,No,0,No
10/16/2013,BadgerysCreek,5.3,31.2,0,nan,nan,W,41,N,NW,7,15,51,10,1019,1011.6,nan,nan,15.7,30.5,No,0,No
10/17/2013,BadgerysCreek,11.3,33.6,0,nan,nan,NW,83,N,NW,28,35,25,9,1005,1003.6,nan,nan,25.6,32.4,No,0,No
10/18/2013,BadgerysCreek,7.2,22.8,0,nan,nan,SW,35,SW,E,13,17,31,34,1026,1023.9,nan,nan,16.3,21.6,No,0,No
10/19/2013,BadgerysCreek,6.4,25.8,0,nan,nan,ENE,33,nan,ESE,0,9,71,25,1028.2,1023,nan,nan,14.3,25,No,0,No
10/20/2013,BadgerysCreek,9.6,31.1,0,nan,nan,ENE,28,S,NNE,2,9,65,28,1021.5,1015.5,nan,nan,18.5,29.7,No,0,No
10/21/2013,BadgerysCreek,11.4,36.1,0,nan,nan,NE,20,NW,NE,4,7,63,17,1016.3,1011,nan,nan,20,35.3,No,0,No
10/22/2013,BadgerysCreek,18.1,25.4,0,nan,nan,SSW,26,SSW,N,7,6,65,70,1015.8,1012.2,nan,nan,21.7,22.5,No,5.8,Yes
10/23/2013,BadgerysCreek,18.6,31.8,5.8,nan,nan,W,65,NNE,W,9,33,61,17,1005,1003.4,nan,nan,25.1,30.6,Yes,0,No
10/24/2013,BadgerysCreek,11.1,23.4,0,nan,nan,SSW,57,W,SW,20,37,37,20,1012.2,1013.9,nan,nan,18.7,20.8,No,0,No
10/25/2013,BadgerysCreek,5.8,23.9,0,nan,nan,ENE,24,WNW,WNW,6,4,36,17,1023.3,1018.2,nan,nan,15.3,23.3,No,0,No
10/26/2013,BadgerysCreek,8.8,24.9,0,nan,nan,ESE,37,SW,ENE,26,9,36,21,1021.3,1017.8,nan,nan,16.6,24.4,No,0,No
10/27/2013,BadgerysCreek,9.5,25.4,0,nan,nan,SE,39,E,SE,2,22,68,45,1022.7,1019.3,nan,nan,16,22.8,No,0,No
10/28/2013,BadgerysCreek,14.3,25.9,0,nan,nan,E,30,S,E,4,15,77,48,1019.6,1013.5,nan,nan,18,24.7,No,0,No
10/29/2013,BadgerysCreek,11.9,28.3,0,nan,nan,S,59,N,S,4,31,74,54,1007,1008.3,nan,nan,18.5,19.9,No,0,No
10/30/2013,BadgerysCreek,10.7,23.4,0,nan,nan,E,31,SW,E,17,20,51,40,1019.9,1016.9,nan,nan,16.6,22.5,No,0,No
10/31/2013,BadgerysCreek,12.9,26.5,0,nan,nan,ESE,43,NNE,ESE,7,22,58,41,1021.8,1017.7,nan,nan,18.6,25.3,No,0,No
11/01/2013,BadgerysCreek,15.6,26.9,0,nan,nan,E,31,NNE,E,4,13,71,44,1023.8,1018.6,nan,nan,17.6,26,No,0,No
11/02/2013,BadgerysCreek,11.4,33.8,0,nan,nan,SW,31,WSW,S,2,7,69,15,1017.9,1011.7,nan,nan,19.9,32.8,No,0,No
11/03/2013,BadgerysCreek,13.1,35.4,0,nan,nan,SW,67,N,W,7,37,36,7,1010.5,1006.6,nan,nan,24.2,33.3,No,0,No
11/04/2013,BadgerysCreek,8.9,20.9,0,nan,nan,ESE,43,SSW,SE,28,26,30,32,1022.9,1022.9,nan,nan,15.2,19.4,No,0,No
11/05/2013,BadgerysCreek,10,21.9,0,nan,nan,ESE,30,SW,ESE,19,11,53,39,1028,1025.6,nan,nan,15.7,20.4,No,0,No
11/06/2013,BadgerysCreek,6.5,27.3,0,nan,nan,ENE,33,NNW,ENE,6,11,63,29,1024,1017.4,nan,nan,16.2,26.9,No,0,No
11/07/2013,BadgerysCreek,10.2,34.4,0,nan,nan,NE,35,nan,NE,0,9,62,20,1016.8,1010.8,nan,nan,19.6,33.2,No,0,No
11/08/2013,BadgerysCreek,13.3,38.1,0,nan,nan,SW,63,N,NNE,4,11,46,16,1011.1,1004.8,nan,nan,23.6,36.5,No,0.2,No
11/09/2013,BadgerysCreek,18.1,34,0.2,nan,nan,NW,52,WNW,NW,17,26,42,16,1006.5,1005.7,nan,nan,26.7,32.5,No,0,No
11/10/2013,BadgerysCreek,14.9,17.7,0,nan,nan,S,33,S,SSE,15,9,67,80,1017.7,1017.5,nan,nan,16.8,16.2,No,47,Yes
11/11/2013,BadgerysCreek,12.8,17.3,47,nan,nan,S,39,SSW,S,9,20,96,90,1019.6,1017.1,nan,nan,13.9,15.4,Yes,31,Yes
11/12/2013,BadgerysCreek,13.7,22.8,31,nan,nan,NNE,26,S,NE,6,17,86,73,1012.7,1010.3,nan,nan,17.2,19.4,Yes,7.4,Yes
11/13/2013,BadgerysCreek,11.2,28.8,7.4,nan,nan,W,41,N,WNW,4,19,65,24,1014.5,1010.5,nan,nan,19.3,28.2,Yes,0,No
11/14/2013,BadgerysCreek,12,29.1,0,nan,nan,E,33,NNW,S,7,11,36,25,1014.1,1010.2,nan,nan,20.9,27.4,No,0,No
11/15/2013,BadgerysCreek,12.8,25.1,0,nan,nan,E,41,WSW,ESE,4,20,64,59,1015.9,1014,nan,nan,19.6,21.2,No,3,Yes
11/16/2013,BadgerysCreek,13.7,22.3,3,nan,nan,SSE,43,S,SE,15,20,77,55,1016.4,1013.9,nan,nan,17,21.4,Yes,4.2,Yes
11/17/2013,BadgerysCreek,13.8,17.6,4.2,nan,nan,SSW,33,S,SW,19,15,75,81,1016.1,1015.2,nan,nan,15.8,16.6,Yes,6.4,Yes
11/18/2013,BadgerysCreek,13.9,20.5,6.4,nan,nan,SSW,50,SSW,SSW,24,20,67,92,1014.4,1011.6,nan,nan,16.9,16.1,Yes,18,Yes
11/19/2013,BadgerysCreek,15,25.5,18,nan,nan,WSW,26,SW,ENE,15,15,68,54,1011.8,1009.7,nan,nan,20,24.8,Yes,0,No
11/20/2013,BadgerysCreek,13.3,29.4,0,nan,nan,E,31,NE,E,2,7,75,37,1012.4,1009.4,nan,nan,19.8,28.7,No,0,No
11/21/2013,BadgerysCreek,15.5,28.6,0,nan,nan,E,35,N,ENE,9,17,77,52,1012.9,1008.9,nan,nan,21,27.4,No,2.6,Yes
11/22/2013,BadgerysCreek,18.5,25.9,2.6,nan,nan,NNE,37,NNE,SW,6,20,90,84,1010,1006.6,nan,nan,19.6,19.6,Yes,42.4,Yes
11/23/2013,BadgerysCreek,17,24.9,42.4,nan,nan,NE,30,nan,ENE,0,15,90,68,1005.8,1002.6,nan,nan,19.3,23.3,Yes,0.2,No
11/24/2013,BadgerysCreek,12.6,25.5,0.2,nan,nan,ENE,31,SE,E,4,19,64,53,1006.4,1004.2,nan,nan,19.2,23.4,No,0,No
11/25/2013,BadgerysCreek,14.7,23.7,0,nan,nan,S,52,ENE,S,2,26,60,77,1008.1,1009.5,nan,nan,19.9,17.5,No,0,No
11/26/2013,BadgerysCreek,11.4,22.8,0,nan,nan,SSE,28,SW,S,17,6,61,45,1017.3,1015.8,nan,nan,16.9,22,No,0,No
11/27/2013,BadgerysCreek,9.6,27.2,0,nan,nan,E,28,NW,SE,4,6,55,34,1018.1,1013.7,nan,nan,18.3,26.2,No,0,No
11/28/2013,BadgerysCreek,12.1,34.6,0,nan,nan,NNE,22,N,NE,6,13,73,24,1011.8,1003.8,nan,nan,18.7,33,No,0,No
11/29/2013,BadgerysCreek,18.6,20.6,0,nan,nan,SSE,35,E,SSE,4,13,75,74,1006.3,1008.6,nan,nan,20.1,17.1,No,0.8,No
11/30/2013,BadgerysCreek,13.9,22.3,0.8,nan,nan,SE,30,SSW,ESE,11,15,61,52,1019.1,1018.9,nan,nan,17.2,20.8,No,0,No
12/01/2013,BadgerysCreek,11.3,23.8,0,nan,nan,ESE,28,W,ESE,4,11,60,54,1025.2,1023.7,nan,nan,19.1,22.3,No,0,No
12/02/2013,BadgerysCreek,15.3,27.3,0,nan,nan,NE,26,N,ENE,9,9,68,37,1022.6,1018.7,nan,nan,18.7,24.9,No,0,No
12/03/2013,BadgerysCreek,11,30.7,0,nan,nan,ESE,28,N,NE,6,11,72,26,1017.5,1012,nan,nan,18.7,29.8,No,0,No
12/04/2013,BadgerysCreek,13.1,35.5,0,nan,nan,N,26,nan,NW,0,4,72,31,1006.3,999.8,nan,nan,21.1,32.1,No,3.6,Yes
12/05/2013,BadgerysCreek,18.2,25.2,3.6,nan,nan,W,93,WSW,W,19,56,71,63,997.3,999.7,nan,nan,19.3,14,Yes,0,No
12/06/2013,BadgerysCreek,10.3,24.9,0,nan,nan,W,57,WSW,SW,17,17,41,24,1011.8,1012.2,nan,nan,16.6,23,No,0,No
12/07/2013,BadgerysCreek,8.9,26.6,0,nan,nan,E,31,N,NNE,2,9,51,29,1020.6,1017.5,nan,nan,18.1,25.7,No,0,No
12/08/2013,BadgerysCreek,12,30.5,0,nan,nan,NNE,28,NNW,NE,4,11,66,35,1019.3,1012.2,nan,nan,20.2,29.5,No,0,No
12/09/2013,BadgerysCreek,16.2,31.7,0,nan,nan,NNW,33,nan,SW,0,6,57,46,1009.4,1003.1,nan,nan,23.6,29.9,No,0,No
12/10/2013,BadgerysCreek,22,33.4,0,nan,nan,NW,50,NNW,NW,15,26,42,18,1002.4,1002.5,nan,nan,27.3,32.2,No,0,No
12/11/2013,BadgerysCreek,13.7,31.3,0,nan,nan,WSW,41,S,W,6,26,50,21,1009.7,1004.2,nan,nan,21.7,30.3,No,0,No
12/12/2013,BadgerysCreek,13.9,28.7,0,nan,nan,ENE,33,SW,E,7,20,65,45,1012.1,1008.4,nan,nan,21.9,27.8,No,0,No
12/13/2013,BadgerysCreek,14.7,31.9,0,nan,nan,E,35,ENE,ESE,4,20,66,41,1012.5,1008.5,nan,nan,22.4,30.4,No,0,No
12/14/2013,BadgerysCreek,18,25.9,0,nan,nan,S,35,S,SE,20,20,59,53,1015.3,1014.3,nan,nan,22.8,24.9,No,0,No
12/15/2013,BadgerysCreek,16.3,27,0,nan,nan,E,35,E,E,2,17,71,55,1018.6,1016.1,nan,nan,21.2,25.5,No,0,No
12/16/2013,BadgerysCreek,17.4,27.1,0,nan,nan,ENE,31,NNE,E,9,17,78,53,1020.4,1018.3,nan,nan,20.5,26.2,No,0,No
12/17/2013,BadgerysCreek,14.5,30.7,0,nan,nan,ESE,33,N,ENE,6,11,64,34,1021.7,1018.2,nan,nan,22,29,No,0,No
12/18/2013,BadgerysCreek,16.5,29.5,0,nan,nan,E,33,NNW,E,4,19,71,44,1024.1,1021.6,nan,nan,21.7,28.2,No,0,No
12/19/2013,BadgerysCreek,14.1,33.1,0,nan,nan,E,30,NNE,ENE,6,11,66,29,1022.4,1017.1,nan,nan,21.7,32.3,No,0,No
12/20/2013,BadgerysCreek,16.9,40.6,0,nan,nan,ENE,28,N,N,9,9,67,18,1016.3,1011,nan,nan,24.9,38.4,No,0,No
12/21/2013,BadgerysCreek,22,30.7,0,nan,nan,ESE,35,SSE,ENE,11,19,60,51,1016.3,1014.7,nan,nan,24.9,28,No,0,No
12/22/2013,BadgerysCreek,17.7,41,0,nan,nan,NE,37,N,N,11,4,67,28,1012.6,1007.4,nan,nan,25.1,38.6,No,0,No
12/23/2013,BadgerysCreek,21.3,37,0,nan,nan,SSE,35,E,N,2,11,65,23,1007.1,1003.8,nan,nan,26.6,36.5,No,0,No
12/24/2013,BadgerysCreek,18.1,21.4,0,nan,nan,ESE,24,SSE,ESE,9,13,67,65,1018.6,1018.6,nan,nan,19.6,20.3,No,0,No
12/25/2013,BadgerysCreek,16.9,21.9,0,nan,nan,ENE,19,nan,ESE,0,2,82,92,1019.2,1016.3,nan,nan,18.7,19.7,No,17.8,Yes
12/26/2013,BadgerysCreek,18.3,28.4,17.8,nan,nan,ENE,33,SSW,E,13,17,76,52,1012.8,1009.4,nan,nan,21.8,28,Yes,7.2,Yes
12/27/2013,BadgerysCreek,14.9,27.1,7.2,nan,nan,E,31,nan,E,0,20,72,60,1012.6,1009.9,nan,nan,20.5,26.1,Yes,0.2,No
12/28/2013,BadgerysCreek,15.9,30.4,0.2,nan,nan,ENE,30,NNE,NNE,11,11,77,48,1012.2,1006.4,nan,nan,21,29.2,No,0,No
12/29/2013,BadgerysCreek,16.6,25.5,0,nan,nan,S,41,S,SE,19,20,55,37,1010,1012.2,nan,nan,22,24.1,No,0,No
12/30/2013,BadgerysCreek,17.1,28.8,0,nan,nan,E,35,NNE,NNE,4,7,57,38,1015.5,1010.3,nan,nan,20.6,27.8,No,0,No
12/31/2013,BadgerysCreek,13.7,30.9,0,nan,nan,E,43,WSW,E,4,20,63,40,1013.1,1009.6,nan,nan,21,30.4,No,0,No
01/01/2014,BadgerysCreek,18.1,31.2,0,nan,nan,NNE,35,N,ESE,19,15,69,46,1014.5,1010,nan,nan,22.9,29.8,No,0,No
01/02/2014,BadgerysCreek,19.6,35.6,0,nan,nan,W,50,NE,WSW,2,24,62,28,1003.8,1002.3,nan,nan,26.1,34.1,No,1.6,Yes
01/03/2014,BadgerysCreek,19.6,31.9,1.6,nan,nan,ESE,31,nan,NE,0,15,79,42,1005.8,998.5,nan,nan,21,30.5,Yes,0,No
01/04/2014,BadgerysCreek,18.1,32.9,0,nan,nan,ESE,41,SSW,ESE,4,24,66,46,1003.3,1000.9,nan,nan,22.4,28.1,No,0,No
01/05/2014,BadgerysCreek,16.3,31.4,0,nan,nan,ENE,37,NW,NE,9,17,65,42,1010.4,1004,nan,nan,22.6,30.2,No,0,No
01/06/2014,BadgerysCreek,15.1,32.3,0,nan,nan,WSW,41,WSW,SW,13,20,34,10,1009.1,1007,nan,nan,24.2,31,No,0,No
01/07/2014,BadgerysCreek,16.8,23.1,0,nan,nan,SE,31,SSE,SE,9,15,59,48,1018.6,1018.5,nan,nan,18.4,21.2,No,0.2,No
01/08/2014,BadgerysCreek,14.9,21.3,0.2,nan,nan,S,24,SW,E,7,13,91,60,1024.2,1022,nan,nan,16,20.4,No,0,No
01/09/2014,BadgerysCreek,16,23.9,0,nan,nan,NNE,26,NNE,NNE,4,11,68,48,1024,1022.3,nan,nan,19.6,22.8,No,0,No
01/10/2014,BadgerysCreek,16.5,29.1,0,nan,nan,ENE,33,SSW,N,4,9,65,44,1022.1,1018.4,nan,nan,21.6,26.9,No,0,No
01/11/2014,BadgerysCreek,16.1,35.5,0,nan,nan,ESE,33,NE,ENE,6,11,67,28,1018.6,1013.2,nan,nan,23.3,34.5,No,0,No
01/12/2014,BadgerysCreek,17.9,31.2,0,nan,nan,E,39,SSE,ESE,2,20,71,51,1017.7,1016.2,nan,nan,23.6,29.2,No,0,No
01/13/2014,BadgerysCreek,16.1,29.1,0,nan,nan,E,31,SSE,E,4,17,69,42,1022.1,1019,nan,nan,21.2,27.6,No,0,No
01/14/2014,BadgerysCreek,14.7,33.9,0,nan,nan,ENE,35,N,NNE,13,13,62,33,1022.1,1018.1,nan,nan,22.4,32.2,No,0,No
01/15/2014,BadgerysCreek,16.9,37.9,0,nan,nan,E,35,NNW,ENE,4,20,73,27,1021.4,1016.3,nan,nan,23.4,36.8,No,0,No
01/16/2014,BadgerysCreek,16.7,36.2,0,nan,nan,ENE,31,SW,ESE,4,17,72,25,1019,1015.3,nan,nan,23.9,35.7,No,0,No
01/17/2014,BadgerysCreek,17,36.1,0,nan,nan,E,35,WSW,ENE,4,17,71,28,1016.6,1012.1,nan,nan,23.7,35.9,No,0,No
01/18/2014,BadgerysCreek,15.1,39.8,0,nan,nan,ENE,33,NE,ENE,2,11,69,22,1012.2,1007.5,nan,nan,23.6,38.7,No,0,No
01/19/2014,BadgerysCreek,17.2,30.7,0,nan,nan,SSE,33,SSW,ESE,17,17,70,48,1010.1,1008.1,nan,nan,23.5,30.3,No,0,No
01/20/2014,BadgerysCreek,19.4,28,0,nan,nan,SE,30,SSE,SE,4,19,70,65,1009.3,1007.5,nan,nan,23.5,25.1,No,5.2,Yes
01/21/2014,BadgerysCreek,18.2,24.8,5.2,nan,nan,ESE,20,SW,NE,11,6,99,76,1010.5,1007.6,nan,nan,18.8,23.7,Yes,0.8,No
01/22/2014,BadgerysCreek,18.7,21.6,0.8,nan,nan,SE,28,SE,SSE,13,15,79,66,1018.1,1020,nan,nan,20.3,21,No,0,No
01/23/2014,BadgerysCreek,17.4,23.9,0,nan,nan,NE,24,ENE,NE,6,15,71,59,1023.1,1020.4,nan,nan,21.5,22.8,No,0,No
01/24/2014,BadgerysCreek,18,29.1,0,nan,nan,NNE,31,N,NNE,7,20,83,55,1014.3,1007,nan,nan,20.9,27.4,No,4.6,Yes
01/25/2014,BadgerysCreek,15.3,25.1,4.6,nan,nan,SE,37,SE,ESE,7,20,78,46,1011.8,1014.3,nan,nan,21.5,22.8,Yes,0.2,No
